55,335.8877034783613,61,Medium,1,20489.15
56,849.7663119255163,11,Medium,0,9347.43
57,633.3144263748637,6,Low,1,3799.89
58,750.9779780502473,19,Ultra,1,14268.58
59,946.5425375115892,64,Low,1,60578.72
60,5.522990025745411,19,High,0,104.94
61,429.78093749317304,3,Medium,1,1289.34
62,518.7233883662243,46,High,0,23861.28
63,735.7631214606374,38,High,1,27959.00
64,599.1960004399212,22,Low,0,13182.31
65,110.67601317632192,7,Ultra,0,774.73
66,81.08977532856554,77,Low,0,6243.91
67,10.115999137847332,86,High,1,869.98
68,236.5585504741927,43,Low,1,10172.02
69,703.5857114144173,85,Low,0,59804.79
70,749.2422933145805,22,Low,0,16483.33
71,960.4697024350694,59,High,0,56667.71
72,299.52884303770986,80,Low,1,23962.31
73,93.3071345272084,13,Medium,0,1212.99
74,694.2352799550624,56,Ultra,1,38877.18
75,580.174743194361,50,Low,0,29008.74
76,851.9919332443429,48,Medium,1,40895.61
77,151.54472920437857,41,High,0,6213.33
78,238.5339995576542,73,Ultra,1,17412.98
79,399.17838724828766,95,High,0,37921.95
80,608.8514658714323,62,Low,1,37748.79
81,786.3931041149362,85,Medium,0,66843.41
82,383.02983288528156,61,High,1,23364.82
83,696.9376040239368,10,Ultra,1,6969.38
84,593.7690860173705,41,Low,1,24344.53
85,137.02632191565002,56,High,0,7673.47
86,873.2985235327011,84,Low,1,73357.08
87,36.552405297014644,29,High,1,1060.02
88,136.99078527114062,1,High,0,136.99
89,127.4421403106829,18,Low,0,2293.96
90,124.9388055866112,13,Medium,1,1624.20
91,694.6150561328499,45,High,1,31257.68
92,320.39289438629913,28,Low,0,8971.00
93,716.9091501107773,80,Ultra,0,57352.73
94,796.484080589334,40,Medium,0,31859.36
95,663.2370570479155,43,Ultra,0,28519.19
96,895.4614163627091,56,Low,1,50145.84
97,740.3662859433523,14,Ultra,0,10365.13
98,172.41716655101047,81,High,0,13965.79
99,19.652006107712005,14,High,0,275.13
100,206.09214824429355,72,Medium,1,14838.63
101,238.92522156572204,7,Low,1,1672.48
102,696.0431860179076,42,High,1,29233.81
103,459.61179414152895,49,Medium,1,22520.98
104,374.3603098476711,47,Low,0,17594.93
105,950.8516098617481,55,Medium,0,52296.84
106,580.1172198466979,61,High,1,35387.15
107,386.5266741197787,22,Ultra,1,8503.59
108,219.4833584067739,1,Medium,0,219.48
109,441.52224485647787,88,Ultra,0,38853.96
110,682.090811642576,81,Ultra,1,55249.36
111,814.7526605494787,44,Low,1,35849.12
112,827.7685427687131,23,Low,1,19038.68
113,412.0546746756123,85,Ultra,0,35024.65
114,36.647370318794614,27,Ultra,0,989.48
115,103.5299150471135,36,Ultra,0,3727.08
116,480.71543300205013,18,Ultra,0,8652.88
117,737.8812350840568,54,Medium,0,39845.59
118,304.16300237893944,21,Medium,0,6387.42
119,214.0794619127555,55,High,0,11774.37
120,324.9580605525525,48,Low,0,15597.99
121,146.3273542732848,41,High,0,5999.42
122,213.80879701578394,42,Ultra,1,8979.97
123,582.2658336574244,73,High,1,42505.41
124,378.79752237201626,1,Ultra,1,378.80
125,304.6005373827214,52,Medium,0,15839.23
126,60.337935277023355,83,Medium,0,5008.05
127,694.0998683596091,49,Ultra,0,34010.89
128,558.0033690523362,80,Ultra,0,44640.27
129,883.3589630840119,50,High,0,44167.95
130,896.00632871922,91,Medium,1,81536.58
131,659.4405499091375,28,High,0,18464.34
132,658.575637102099,69,Ultra,0,45441.72
133,824.6401855249667,47,Low,0,38758.09
134,892.0540298839479,70,High,1,62443.78
135,276.9121300010673,14,High,1,3876.77
136,966.159626003064,39,Ultra,1,37680.23
137,676.1642778199292,64,High,0,43274.51
138,151.24150296668714,6,Low,1,907.45
139,447.62475035531946,90,High,0,40286.23
140,301.16115859181514,84,Medium,1,25297.54
141,997.9424449607258,69,Ultra,1,68858.03
142,725.2795763543457,19,Ultra,0,13780.31
143,479.9807811573739,14,Low,0,6719.73
144,161.78766699475133,82,Medium,0,13266.59
145,834.0268720596313,49,Medium,1,40867.32
146,918.3713328083123,21,Medium,1,19285.80
147,711.5927244472961,65,Low,1,46253.53
148,152.99296821649523,91,Medium,0,13922.36
149,646.2627301693976,67,High,1,43299.60
150,384.70238376506404,74,Medium,0,28467.98
151,188.2259002736092,9,Ultra,0,1694.03
152,505.72110347149203,44,High,1,22251.73
153,784.4204261432578,40,High,1,31376.82
154,451.8934434402442,57,Low,1,25757.93
155,528.1563752469864,77,Low,0,40668.04
156,352.60116014931697,95,Ultra,1,33497.11
157,326.1927840372276,31,Medium,1,10111.98
158,996.0867698007528,70,Ultra,0,69726.07
159,921.8822154905107,87,Medium,0,80203.75
160,681.4436684922573,40,High,1,27257.75
161,978.349997462724,30,Ultra,0,29350.50
162,150.10127251720985,62,High,0,9306.28
163,870.6079924050707,81,High,0,70519.25
164,552.8505997558879,94,Low,0,51967.96
165,989.4110951511441,58,Ultra,1,57385.84
166,189.4727998890532,48,Medium,1,9094.69
167,740.5240112290738,48,Medium,1,35545.15
168,129.29753518144372,74,High,0,9568.02
169,915.1784772591027,73,Ultra,0,66808.03
170,144.74128253907205,14,Low,0,2026.38
171,547.176420420208,81,Medium,0,44321.29
172,404.9857909270057,21,Low,0,8504.70
173,178.55675231721725,93,Low,1,16605.78
174,213.7232538745829,50,Ultra,1,10686.16
175,121.73153101354417,46,Medium,0,5599.65
176,491.32313729196784,94,Ultra,0,46184.37
177,588.8445686804293,82,Medium,1,48285.25
178,179.31247491827685,18,Medium,1,3227.62
179,641.2707303357237,62,Low,0,39758.79
180,266.5649476394815,96,Low,1,25590.23
181,262.37379408002903,92,High,1,24138.39
182,862.2077255779153,87,Ultra,1,75012.07
183,554.6976594874806,33,Low,1,18305.02
184,720.3317028608298,78,Ultra,1,56185.87
185,415.205868401224,32,Medium,0,13286.59
186,510.1038622793694,9,Low,1,4590.93
187,245.36329202621255,45,Medium,0,11041.35
188,605.3549803123385,65,Low,0,39348.07
189,191.16724574562548,58,High,1,11087.70
190,647.9418211567097,58,Low,1,37580.63
191,35.86342144249699,85,Ultra,1,3048.39
192,479.6169905519416,7,Low,0,3357.32
193,976.6122411954807,29,Low,1,28321.75
194,541.1113183594692,84,Medium,1,45453.35
195,581.5429028647028,40,Medium,0,23261.72
196,380.9587450663865,48,High,1,18286.02
197,475.9253190592626,41,Medium,0,19512.94
198,193.5871225910376,59,Medium,1,11421.64
199,736.932124710843,98,Ultra,0,72219.35
200,699.4784282912498,93,Ultra,1,65051.49
201,112.0370283821973,3,Ultra,1,336.11
202,824.3924295675043,18,Medium,1,14839.06
203,336.5043084174969,74,Low,1,24901.32
204,269.62891785773513,99,Ultra,1,26693.26
205,614.6097347228326,12,Low,1,7375.32
206,420.09891094164556,71,High,0,29827.02
207,696.8373448082345,84,Low,0,58534.34
208,147.13348506815015,66,High,1,9710.81
209,476.81021330833306,68,Low,1,32423.09
210,69.49775840904282,23,Medium,0,1598.45
211,990.0737419746673,26,Low,0,25741.92
212,128.44783705523898,12,Medium,1,1541.37
213,541.4323910848956,56,Ultra,0,30320.21
214,990.9999468718469,85,Ultra,1,84235.00
215,270.2077687746639,94,Ultra,1,25399.53
216,422.6774787113444,20,Low,1,8453.55
217,858.0291983267631,77,Medium,0,66068.25
218,528.1813062628632,61,Medium,0,32219.06
219,290.60616510926997,60,Ultra,1,17436.37
220,339.7384906122555,52,High,1,17666.40
221,866.033686989484,24,Medium,0,20784.81
222,260.29798587101374,94,Low,1,24468.01
223,591.0757014361297,6,Ultra,1,3546.45
224,181.51203327693756,56,High,0,10164.67
225,425.7357365807235,3,Medium,1,1277.21
226,63.70117297818445,91,Medium,1,5796.81
227,980.2372028742595,1,High,0,980.24
228,794.3216777171644,68,Low,1,54013.87
229,453.5636282437918,74,Low,0,33563.71
230,407.30124544509914,9,Low,0,3665.71
231,645.540150740774,37,Ultra,0,23884.99
232,15.943548185530787,1,Ultra,1,15.94
233,372.79723120916594,49,High,0,18267.06
234,180.75295665650182,26,High,0,4699.58
235,564.7782775059299,22,Low,0,12425.12
236,129.63404608383456,6,Low,0,777.80
237,782.2055089905205,27,High,1,21119.55
238,902.7000328830089,76,Ultra,1,68605.20
239,632.0779489237277,9,Medium,0,5688.70
240,489.3204831690816,2,Ultra,0,978.64
241,630.8390244287048,85,High,0,53621.32
242,42.07804372740953,92,High,0,3871.18
243,953.4123539650781,85,Medium,1,81040.05
244,228.7910954692721,78,Medium,0,17845.71
245,657.8318084548773,0,Medium,1,0.00
246,200.0207545502396,37,Low,1,7400.77
247,572.4028514693745,22,Medium,0,12592.86
248,478.6984161161295,88,High,0,42125.46
249,591.2087203087178,73,Low,1,43158.24
250,824.3433297996714,13,Medium,1,10716.46
251,904.5030074917072,65,Ultra,0,58792.70
252,621.0147472111732,17,Ultra,0,10557.25
253,604.662083893044,43,Medium,0,26000.47
254,328.2304164418277,17,Low,0,5579.92
255,887.6341795079566,84,Medium,0,74561.27
256,84.09484473851492,11,High,1,925.04
257,647.0550451676951,39,Ultra,1,25235.15
258,891.1497639360808,70,Low,1,62380.48
259,498.79499964399156,45,Medium,1,22445.77
260,529.9909833671047,72,Low,1,38159.35
261,925.6467795913235,67,Medium,0,62018.33
262,408.55759230298736,61,Medium,0,24922.01
263,11.99394448318969,85,High,0,1019.49
264,627.6600920726307,33,Medium,0,20712.78
265,352.9426768542654,50,Low,1,17647.13
266,69.4676701657715,44,Medium,1,3056.58
267,366.26546304533593,94,High,1,34428.95
268,845.0314923229863,25,High,1,21125.79
269,698.021884271391,28,Low,0,19544.61
270,991.7882053392996,48,Ultra,1,47605.83
271,244.09141392328848,12,Low,0,2929.10
272,928.6034283999226,53,High,1,49215.98
273,955.1151200489169,5,High,0,4775.58
274,94.27363386823917,87,Low,0,8201.81
275,936.3030649729511,65,Medium,1,60859.70
276,391.0335795410181,43,Ultra,0,16814.44
277,435.66664177739176,35,Medium,0,15248.33
278,79.44384351975819,30,Medium,1,2383.32
279,350.5700269765358,30,High,0,10517.10
280,90.47782028130158,62,Medium,0,5609.62
281,881.8561659520999,92,High,0,81130.77
282,687.3187178724324,28,Low,1,19244.92
283,375.21333620224004,32,Medium,1,12006.83
284,196.88954070969146,65,High,0,12797.82
285,143.34423156034026,40,Low,1,5733.77
286,197.16998009940045,72,Medium,1,14196.24
287,719.4228665400797,41,Medium,1,29496.34
288,264.9010989086731,72,Medium,0,19072.88
289,874.9739470662475,48,Ultra,1,41998.75
290,224.78601287508758,89,High,0,20005.96
291,690.6984752061637,27,Medium,0,18648.86
292,276.15199019890315,18,Ultra,0,4970.74
293,879.667008169494,91,Medium,1,80049.70
294,916.6474556227826,41,Ultra,0,37582.55
295,230.6518798282886,10,Ultra,0,2306.52
296,353.33365141235095,69,High,1,24380.02
297,616.0673751087719,68,Ultra,0,41892.58
298,117.14893565251371,93,Ultra,0,10894.85
299,759.193169501429,11,High,1,8351.12
300,367.7396125003811,90,Ultra,1,33096.57
301,809.1094512117655,17,Ultra,1,13754.86
302,741.383551643641,2,Low,0,1482.77
303,229.6086913480333,62,Ultra,0,14235.74
304,40.59453382107969,35,Low,0,1420.81
305,69.97445940361635,1,Low,0,69.97
306,689.2789473762139,50,High,0,34463.95
307,446.3295477410395,31,Medium,0,13836.22
308,556.2531617922523,29,Ultra,1,16131.34
309,97.64968242172579,98,High,1,9569.67
310,576.3591117374715,35,Low,0,20172.57
311,814.1841994761445,36,High,1,29310.63
312,790.8580706177103,72,Low,1,56941.78
313,638.298626288956,7,High,0,4468.09
314,699.5167227720913,62,Medium,1,43370.04
315,31.34470631907149,85,High,1,2664.30
316,127.11549086536766,52,Medium,0,6610.01
317,385.8176322536113,46,Low,1,17747.61
318,545.6621732297253,96,Low,0,52383.57
319,425.1703751393877,43,Medium,0,18282.33
320,572.1564035559677,35,High,0,20025.47
321,359.3026506679882,74,Medium,0,26588.40
322,471.7145121271844,15,Low,0,7075.72
323,531.9420758334012,95,Ultra,0,50534.50
324,918.0124055765975,76,Low,1,69768.94
325,750.6131111001562,7,Medium,1,5254.29
326,894.5955785560828,78,High,0,69778.46
327,822.9091642389172,80,High,0,65832.73
328,229.18922761683703,93,Low,0,21314.60
329,244.68330433736975,69,Medium,1,16883.15
330,671.199305180128,55,Ultra,0,36915.96
331,524.2800768374331,38,Low,0,19922.64
332,269.4998443163702,19,High,1,5120.50
333,82.98033747744049,1,High,1,82.98
334,773.9568236949593,28,High,0,21670.79
335,76.95631101531298,83,Ultra,1,6387.37
336,493.9912744444447,26,High,1,12843.77
337,103.41423293981788,51,Medium,0,5274.13
338,266.2596744375636,61,Medium,1,16241.84
339,652.4418232059962,93,High,1,60677.09
340,32.41840636349036,87,Ultra,0,2820.40
341,850.6414598942855,28,High,0,23817.96
342,743.4963488172566,81,High,1,60223.20
343,902.3339369370124,1,Medium,1,902.33
344,613.7683182533673,9,Medium,1,5523.91
345,940.9029001951313,80,Medium,0,75272.23
346,817.7876389967554,71,Low,0,58062.92
347,837.8971297250025,74,High,0,62004.39
348,706.8748086205793,14,High,1,9896.25
349,116.83336420022195,43,High,0,5023.83
350,421.5657192767379,6,Medium,1,2529.39
351,806.4138362357953,54,High,1,43546.35
352,637.2516669332737,41,Medium,1,26127.32
353,90.08743368477946,25,Medium,1,2252.19
354,31.5912894100453,99,Low,0,3127.54
355,603.9416035699041,9,Medium,0,5435.47
356,310.80587164577224,61,Medium,1,18959.16
357,483.1273744181627,16,High,1,7730.04
358,140.05068320733594,5,High,0,700.25
359,201.0489058394196,76,Low,1,15279.72
360,651.4405155479909,23,Ultra,1,14983.13
361,306.5193914347174,33,Medium,1,10115.14
362,650.9817956509243,21,Low,1,13670.62
363,404.3433704388183,56,High,0,22643.23
364,460.7526697410281,43,Ultra,0,19812.36
365,888.9861560069542,46,Ultra,1,40893.36
366,610.7205890800468,51,Medium,1,31146.75
367,430.3881325080288,55,Low,1,23671.35
368,54.26766216379386,7,Ultra,0,379.87
369,181.17111824806852,99,High,0,17935.94
370,566.5402021836663,1,Ultra,1,566.54
371,39.38594696779019,44,Ultra,1,1732.98
372,912.8895070014365,80,Ultra,0,73031.16
373,943.0790279965943,9,High,0,8487.71
374,201.44658490844213,30,Medium,1,6043.40
375,835.4362249657089,60,Medium,0,50126.17
376,88.108943563317,0,Medium,0,0.00
377,65.34143633187928,95,High,0,6207.44
378,639.1348418474157,65,Low,1,41543.76
379,512.157289956808,74,High,0,37899.64
380,535.2007501311888,28,Low,0,14985.62
381,790.2616153927364,78,Low,1,61640.41
382,481.72813938992175,65,Medium,1,31312.33
383,246.8988459619873,85,Low,1,20986.40
384,963.1578994516933,45,High,1,43342.11
385,651.2583957498803,45,Ultra,1,29306.63
386,19.991611079161142,90,High,0,1799.24
387,19.691830847316293,18,Low,1,354.45
388,253.83714031922977,50,Medium,1,12691.86
389,171.12688272516885,27,Ultra,1,4620.43
390,866.6708399934153,3,Low,0,2600.01
391,463.3022788623751,92,Medium,0,42623.81
392,903.3145883422957,60,Low,0,54198.88
393,555.3812031868648,52,Medium,1,28879.82
394,733.2956615536107,56,Low,1,41064.56
395,595.910068722261,42,High,0,25028.22
396,223.12977060586903,50,Medium,1,11156.49
397,884.1725964426038,62,Low,1,54818.70
398,869.0343772011643,36,Medium,1,31285.24
399,399.076116564391,99,Medium,0,39508.54
400,703.7291497967993,64,High,1,45038.67
401,497.6182369629872,91,High,1,45283.26
402,476.9571469140891,99,Ultra,1,47218.76
403,401.3041968820548,40,Ultra,1,16052.17
404,272.01916450736275,29,High,0,7888.56
405,503.5438942545989,34,Ultra,1,17120.49
406,60.394194526727674,56,High,1,3382.07
407,318.2166548490293,79,Ultra,0,25139.12
408,233.81078382845823,63,Ultra,0,14730.08
409,455.46551296301675,66,High,1,30060.72
410,484.2613364657485,11,Medium,0,5326.87
411,651.1428458263641,97,High,1,63160.86
412,974.0582257754611,57,High,0,55521.32
413,660.928678817894,33,Low,0,21810.65
414,901.9413826816617,5,Ultra,0,4509.71
415,872.8354646145257,46,Low,1,40150.43
416,925.0056043592942,36,Ultra,1,33300.20
417,28.36370780106956,52,Low,0,1474.91
418,656.168276118813,42,Medium,0,27559.07
419,294.77091435718415,2,Ultra,0,589.54
420,829.1871568482604,81,Low,0,67164.16
421,359.7946054680972,69,Ultra,1,24825.83
422,175.78215595485014,82,High,0,14414.14
423,323.09129840829866,77,Medium,0,24878.03
424,314.14154789155623,43,Ultra,1,13508.09
425,450.85268490337063,85,Medium,0,38322.48
426,102.06301081090652,23,Low,1,2347.45
427,108.26546546236449,50,Ultra,1,5413.27
428,68.58285621884863,34,High,1,2331.82
429,983.3739718768533,88,Medium,0,86536.91
430,796.144856791885,65,High,0,51749.42
431,2.599328166304593,45,Medium,1,116.97
432,389.1405144867139,36,High,0,14009.06
433,537.6690086138159,56,Low,1,30109.46
434,563.265183273095,49,Medium,1,27599.99
435,463.61501556950003,9,Ultra,0,4172.54
436,867.5763989162169,16,Medium,0,13881.22
437,221.67430818462464,2,High,1,443.35
438,681.0336015635162,86,Medium,1,58568.89
439,230.64716922422878,31,Low,1,7150.06
440,303.39028629373365,54,Medium,0,16383.08
441,159.58407908482042,81,Ultra,0,12926.31
442,907.6465545730567,5,Medium,1,4538.23
443,748.7659351951543,61,High,0,45674.72
444,296.70781701986857,85,Medium,1,25220.16
445,264.51437277002765,90,High,1,23806.29
446,946.4020221926648,45,Low,1,42588.09
447,415.7617054764483,42,High,0,17461.99
448,930.798511144041,9,High,1,8377.19
449,96.56333850293764,58,Ultra,0,5600.67
450,704.0558221836953,7,Low,1,4928.39
451,68.21089741263964,40,High,1,2728.44
452,273.5324300284472,18,Medium,1,4923.58
453,804.7574569844193,24,Medium,0,19314.18
454,830.3807248186995,71,Medium,1,58957.03
455,738.5008987311484,91,Low,1,67203.58
456,776.5361267939078,47,High,0,36497.20
457,943.3390732290068,93,High,0,87730.53
458,141.32458778159673,83,Ultra,0,11729.94
459,8.862316717720088,92,High,1,815.33
460,480.49716446826386,39,Ultra,1,18739.39
461,343.44154638225774,43,High,1,14767.99
462,258.60796804578433,81,Low,1,20947.25
463,825.799246549746,40,Low,0,33031.97
464,96.73991609713084,22,Ultra,1,2128.28
465,775.926440295742,18,Ultra,0,13966.68
466,684.2162257389971,66,Low,1,45158.27
467,675.5085689401594,36,Low,1,24318.31
468,532.0671471218254,60,High,1,31924.03
469,187.67905236271122,23,Low,0,4316.62
470,785.8267026742702,3,Ultra,1,2357.48
471,205.99694974761195,78,Medium,0,16067.76
472,58.039375228508774,95,High,0,5513.74
473,429.23317833713025,4,Medium,1,1716.93
474,530.575544032477,1,Low,0,530.58
475,55.07061243389055,10,Ultra,0,550.71
476,70.28056202649735,43,High,1,3022.06
477,191.28641688129088,86,Low,1,16450.63
478,447.9375569681903,44,Ultra,1,19709.25
479,314.7262826837244,24,Ultra,1,7553.43
480,118.72782163942918,32,Ultra,0,3799.29
481,887.975218848888,98,Ultra,0,87021.57
482,733.0706040436681,51,Low,0,37386.60
483,140.77952248486193,90,Ultra,0,12670.16
484,862.505486552636,7,Medium,0,6037.54
485,559.6046160060804,66,Low,1,36933.90
486,826.82018483284,89,Ultra,0,73587.00
487,537.9258835656576,44,Medium,1,23668.74
488,191.39488568591045,61,Medium,0,11675.09
489,625.8375544553766,55,Low,1,34421.07
490,322.6335293439001,88,High,1,28391.75
491,233.91734370141748,87,High,0,20350.81
492,565.953862778614,45,Ultra,0,25467.92
493,276.1523023578824,62,Ultra,1,17121.44
494,714.5131208914921,99,High,1,70736.80
495,84.34394863269168,0,Low,1,0.00
496,396.33093027024955,52,Medium,1,20609.21
497,322.7928872589294,85,Ultra,0,27437.40
498,243.31105525512842,52,High,1,12652.17
499,782.2336194262977,10,Ultra,1,7822.34
500,917.241102845948,35,Ultra,0,32103.44
501,679.0226687038011,30,Medium,1,20370.68
502,328.97213840257865,68,Medium,0,22370.11
503,520.7115566780037,13,Low,1,6769.25
504,374.97507280482154,38,Ultra,1,14249.05
505,73.550881949906,1,Ultra,0,73.55
506,136.1833027568725,24,High,0,3268.40
507,769.0614231257115,47,Medium,1,36145.89
508,770.8089756811438,99,Medium,1,76310.09
509,235.35160413332923,55,Ultra,1,12944.34
510,19.36763321258028,30,High,0,581.03
511,864.3391264452744,42,High,0,36302.24
512,589.6980838484868,36,Ultra,0,21229.13
513,554.5451703653229,19,Medium,1,10536.36
514,705.8969104861399,87,Low,0,61413.03
515,315.9912563113155,78,Low,1,24647.32
516,115.99617577335009,96,Ultra,1,11135.63
517,5.270743245861853,61,Low,0,321.52
518,789.9397488277746,13,Medium,1,10269.22
519,914.9883685241538,80,Ultra,1,73199.07
520,493.47026856991386,44,High,0,21712.69
521,553.0596863677108,21,High,1,11614.25
522,436.90839046437344,75,Low,0,32768.13
523,745.8933628579184,83,Medium,1,61909.15
524,47.91322771894202,53,Medium,0,2539.40
525,276.73602428042165,18,Low,1,4981.25
526,804.1577007164808,87,Low,1,69961.72
527,660.1160530850443,10,Medium,1,6601.16
528,413.64333533843535,8,Low,1,3309.15
529,64.56275674789048,30,High,1,1936.88
530,523.5578760580848,45,High,1,23560.10
531,420.5760595688504,30,Medium,0,12617.28
532,37.69234862416193,55,Medium,1,2073.08
533,740.3852813265007,93,Ultra,1,68855.83
534,592.931802809335,89,Low,1,52770.93
535,406.6408291209246,73,High,0,29684.78
536,912.3906893309788,34,Medium,1,31021.28
537,327.60850862281256,16,Low,1,5241.74
538,844.5169033529764,38,Medium,1,32091.64
539,954.1412554335238,7,High,0,6678.99
540,2.2903004785970182,33,Medium,0,75.58
541,620.7850746424276,18,Ultra,0,11174.13
542,757.9880638771809,43,Medium,0,32593.49
543,815.3329865933473,66,Low,0,53811.98
544,767.5162870046612,31,Ultra,1,23793.00
545,535.1366655931145,62,Medium,1,33178.47
546,476.28579848772046,70,Low,0,33340.01
547,710.2351229435525,21,Low,1,14914.94
548,167.8585799128298,83,Low,0,13932.26
549,89.29812624866629,9,Medium,1,803.68
550,621.41322051908,60,Low,1,37284.79
551,70.23468260502864,39,Low,1,2739.15
552,239.0166062666631,8,High,0,1912.13
553,548.3025745448032,2,Medium,0,1096.61
554,939.375389712872,49,Ultra,0,46029.39
555,908.6212621797464,65,High,1,59060.38
556,757.9835359845448,56,High,0,42447.08
557,385.97887676396135,46,Low,0,17755.03
558,608.3225570829799,90,Low,0,54749.03
559,496.58195915148127,17,High,1,8441.89
560,237.4120993676624,0,High,1,0.00
561,441.4071358683042,8,Medium,1,3531.26
562,969.6901601754568,32,Ultra,1,31030.09
563,246.6588231815262,49,Medium,0,12086.28
564,655.3018210879403,76,Low,0,49802.94
565,138.0685272105453,75,Medium,0,10355.14
566,470.9541441772326,69,Medium,1,32495.84
567,545.3732380194217,25,Medium,0,13634.33
568,645.1683333745317,19,Medium,0,12258.20
569,647.7006505254748,97,High,0,62826.96
570,62.08348007565856,69,Ultra,0,4283.76
571,754.0664071234958,8,Ultra,0,6032.53
572,45.01857423118694,96,Low,1,4321.78
573,945.988615003716,53,Low,1,50137.40
574,911.3132762493165,17,Low,1,15492.33
575,936.6672238410139,7,High,0,6556.67
576,819.1939113548673,9,Medium,0,7372.75
577,849.1995072573054,53,Medium,1,45007.57
578,545.7879878845657,21,Medium,0,11461.55
579,772.1315213736389,24,High,1,18531.16
580,51.01895762569109,99,High,0,5050.88
581,880.7832279516989,7,Ultra,1,6165.48
582,61.86889984888555,28,High,1,1732.33
583,590.3646700132938,13,Ultra,0,7674.74
584,461.2402705024992,20,High,1,9224.81
585,516.6885615286699,79,Ultra,1,40818.40
586,756.656760628668,49,High,0,37076.18
587,523.1166156552453,31,Medium,1,16216.62
588,862.9172520163613,44,Low,0,37968.36
589,52.79858685929628,88,High,0,4646.28
590,116.59231459155184,60,Low,0,6995.54
591,988.3219955227356,33,High,1,32614.63
592,165.6702797956935,0,Low,0,0.00
593,750.3191158471512,7,Medium,0,5252.23
594,950.9794837628018,81,Medium,0,77029.34
595,358.0380248382922,32,Medium,1,11457.22
596,273.92407527894255,48,Medium,0,13148.36
597,557.4783915836565,4,Medium,0,2229.91
598,520.6073800427228,14,Medium,0,7288.50
599,425.8866468126097,70,High,0,29812.07
600,366.8735750055718,1,High,1,366.87
601,837.5568161804017,48,Medium,1,40202.73
602,947.8776833356615,85,Medium,1,80569.60
603,118.25604976162418,50,Ultra,1,5912.80
604,250.76619876957363,33,Ultra,1,8275.28
605,950.9179243846312,43,Low,0,40889.47
606,904.771737508565,82,High,1,74191.28
607,938.5563472392732,80,Ultra,0,75084.51
608,267.2429667692301,31,Ultra,1,8284.53
609,816.4886732556382,57,Ultra,0,46539.85
610,564.3909527524347,58,Medium,0,32734.68
611,120.91374185614279,38,Low,1,4594.72
612,916.872160169216,81,High,0,74266.64
613,202.3016871933405,34,High,0,6878.26
614,603.7502611251838,8,Ultra,1,4830.00
615,508.50695828353565,71,Low,0,36103.99
616,836.1916742042403,89,Ultra,0,74421.06
617,279.7083901395392,76,Ultra,0,21257.84
618,204.86048779978637,10,Medium,0,2048.60
619,212.7373468732997,2,Low,1,425.47
620,825.3095476911403,56,Ultra,1,46217.33
621,803.5959182065071,9,Low,0,7232.36
622,748.4760985600914,40,Medium,0,29939.04
623,507.80374394324355,74,Medium,1,37577.48
624,968.8055940003967,76,High,0,73629.23
625,295.43793936838534,52,Medium,1,15362.77
